Index	a	b	Position	Player	Team	Floor	Points	Ceiling	SD	Uncertainty	VOR	"Drop Off"	Tier	ADP	AAV
124			DST	Chiefs	KC	4.82	5.14	5.6	0.326	32	-0.273	0.02	10
125			DST	Jets	NYJ	4.21	5.12	5.63	0.119	6	-0.293	0.00667	10
126			DST	49ers	SF	4.77	5.11	5.43	0.356	45	-0.3	0.0133	10
127			DST	Bengals	CIN	4.76	5.1	5.6	0.351	42	-0.313	0.15	11
128			DST	Patriots	NE	4.55	5.1	5.67	0.514	65	-0.313	0	11
129			QB	Tom Brady	TB	14.6	16.3	17.6	1.15	44	-0.343	0.445	6
130			RB	Kareem Hunt	CLE	7.47	8.59	11.2	0.179	3	-0.399	0.331	8
131			WR	Brandon Aiyuk	SF	6.62	7.48	10.8	0.578	38	-0.461	0.00239	10
132			WR	Curtis Samuel	WAS	6.62	7.48	8.27	0.654	48	-0.463	0.0984	11
133			DST	Dolphins	MIA	4.52	4.95	5.1	0.222	23	-0.463	0.13	12
134			K	Austin Seibert	DET	6.8	8.39	9.42	1.22	73	-0.497	0.0215	2
135			TE	Albert Okwuegbunam	DEN	3.23	3.88	4.36	0.652	68	-0.509	0.116	9
136			K	Wil Lutz	NO	7.02	8.37	9.21	0.466	10	-0.518	0.0494	2
137			WR	Elijah Moore	NYJ	6.15	7.38	11	1.46	87	-0.562	0.00195	11
138			WR	Allen Robinson	LAR	5.38	7.38	10.6	0.812	56	-0.564	0.0137	11
139			K	Brett Maher	DAL	6.89	8.32	9.85	1.2	70	-0.568	0.138	2
140			WR	Jakobi Meyers	NE	6.61	7.36	11.1	0.898	63	-0.577	0.0403	11
141			DST	Falcons	ATL	3.97	4.82	5.67	0.563	68	-0.593	0.01	12
142			DST	Giants	NYG	2.88	4.81	5.39	0.741	94	-0.603	0.005	12
143			DST	Broncos	DEN	2.98	4.8	5.34	0.608	84	-0.608	0.0267	13
144			WR	Allen Lazard	GB	5.36	7.32	10.8	1.54	89	-0.618	0.0695	11
145			TE	Austin Hooper	TEN	3.19	3.76	4.19	0.402	35	-0.625	0.124	9
146			DST	Buccaneers	TB	4.21	4.78	5.09	0.148	13	-0.635	0.0183	13
147			DST	Ravens	BAL	4.47	4.76	5.12	0.163	16	-0.653	0.075	14
148			WR	Jerry Jeudy	DEN	2.54	7.26	9.36	0.675	51	-0.687	0.205	11
149			K	Cairo Santos	CHI	6.88	8.18	9.4	1.14	67	-0.706	0.0104	2
150			K	Brandon McManus	DEN	6.73	8.17	9.45	1.08	60	-0.717	0.00174	2
151			K	Matt Prater	ARI	6.59	8.17	9.37	0.984	57	-0.718	0.113	2
152			DST	Cardinals	ARI	4.02	4.69	4.89	0.252	26	-0.728	0.025	15
153			RB	Devin Singletary	BUF	6.26	8.26	9.86	1.56	89	-0.73	0.369	9
154			TE	Juwan Johnson	NO	2.72	3.64	4.76	0.858	79	-0.749	0.328	9
155			DST	Raiders	LVR	2.74	4.66	5.17	0.4	48	-0.753	0.2	16
156			QB	Russell Wilson	DEN	12.8	15.9	17.6	1.61	76	-0.788	0.00453	6
157			QB	Ryan Tannehill	TEN	14.2	15.9	17.7	1.46	71	-0.792	0.00925	6
158			QB	Carson Wentz	WAS	13.8	15.9	17.9	2.39	97	-0.801	0.564	6
159			K	Nick Folk	NE	7.05	8.06	9.5	0.747	43	-0.831	0.106	2
160			WR	DeVonta Smith	PHI	6.51	7.05	7.78	0.667	49	-0.892	0.00325	11
161			WR	Julio Jones	TB	2.65	7.05	7.81	0.47	28	-0.895	0.122	11
162			K	Jason Sanders	MIA	7.37	7.95	9.43	0.484	13	-0.937	0.068	2
163			DST	Redskins	WAS	3.4	4.46	4.72	0.341	39	-0.953	0.07	17
164			K	Jason Myers	SEA	6.56	7.88	9.49	0.609	23	-1.01	0.00436	2
165			K	Matt Ammendola	KC	4.36	7.88	9.35	1.4	87	-1.01	0.0424	3
166			WR	Corey Davis	NYJ	5.45	6.92	10.3	1.26	82	-1.02	0.0248	11
167			DST	Packers	GB	4.12	4.39	4.66	0.168	19	-1.02	0.233	18
168			WR	Darnell Mooney	CHI	5.25	6.9	7.93	0.178	6	-1.04	0.259	12
169			K	Randy Bullock	TEN	6.18	7.84	8.94	0.445	7	-1.05	0.0761	3
170			TE	Cameron Brate	TB	2.04	3.31	4.76	0.34	21	-1.08	0.0605	10
171			RB	Cam Akers	LAR	6.77	7.89	10.6	0.726	42	-1.1	0.039	9
172			K	Greg Zuerlein	NYJ	6.83	7.76	9.6	1.11	63	-1.13	0.144	3
173			RB	J.K. Dobbins	BAL	5.9	7.85	9.66	0.502	21	-1.14	0.0493	9
174			TE	Mo Alie-Cox	IND	2.29	3.25	3.72	0.502	44	-1.14	0.254	10
175			RB	Tony Pollard	DAL	6.88	7.8	9.65	0.176	1	-1.19	0.0477	9
176			RB	Chase Edmonds	MIA	6.11	7.76	9.45	0.956	65	-1.23	0.465	10
177			DST	Jaguars	JAC	3.62	4.16	4.65	0.138	10	-1.26	0.167	19
178			K	Kaimi Fairbairn	HOU	6.28	7.61	9.46	0.311	3	-1.27	0.216	3
179			WR	Robert Woods	TEN	5.77	6.64	7.58	0.222	8	-1.3	0.0263	12
180			WR	Sterling Shepard	NYG	6.15	6.62	10.4	0.489	31	-1.33	0.147	12
181			QB	Marcus Mariota	ATL	12.9	15.3	17.2	1.31	59	-1.37	0.147	6
