Player	Team	Position	Floor	Mean	Ceiling	SD	Risk	"Drop Off"	Tier	ADP
Rams	LAR	DST	7.52	8.23	9.45	0.799	2.5	0.265	4
Latavius Murray	BAL	RB	6.96	8.22	9.73	1.38	6.08	0.0492	10
Alex Collins	SEA	RB	6.15	8.18	10.9	2.45	6.98	0.0642	10
Brandon Aiyuk	SF	WR	7.32	8.16	9.04	0.745	5.99	0.0516	9
Jamaal Williams	DET	RB	7.76	8.11	8.45	0.316	3.05	0.294	10
Jarvis Landry	CLE	WR	7.97	8.11	8.24	0.196	4.5	0.276	9
Saints	NO	DST	7.1	7.97	8.46	0.557	5.83	0.548	5
Nelson Agholor	NE	WR	7.28	7.83	8.53	0.562	3.21	0.0909	9
Javonte Williams	DEN	RB	6.41	7.82	9.17	1.18	5.08	0.161	10
Tyler Higbee	LAR	TE	7.11	7.78	8.09	0.412	3.37	0.209	6
Russell Gage	ATL	WR	6.3	7.74	9.53	1.39	8.61	0.188	9
Mark Ingram	HOU	RB	6.88	7.66	8.84	0.892	4.1	0.697	11
Zach Ertz	PHI	TE	5.83	7.57	8.54	1.11	5.1	0.481	7
T.Y. Hilton	IND	WR	6.34	7.55	8.91	1.23	6.16	0.00136	9
Van Jefferson	LAR	WR	6.08	7.55	8.53	1.1	4.69	0.263	9
Panthers	CAR	DST	6.23	7.42	9.03	1.22	2.79	0.337	6
Kenny Golladay	NYG	WR	5.24	7.29	8.53	1.48	10.2	0.138	10
KJ Hamler	DEN	WR		7.15				0.00448	10
Marquez Valdes-Scantling	GB	WR	6.48	7.15	7.77	0.943	4.32	0.0414	10
Rondale Moore	ARI	WR	4.53	7.1	9.77	2.52	7.78	0.0377	10
Dallas Goedert	PHI	TE	4.97	7.09	8.17	1.79	6.45	0.0641	7
Ravens	BAL	DST	5.42	7.08	8.94	1.68	6.23	0.251	7
Amon-Ra St. Brown	DET	WR	5.19	7.07	8.05	1.35	4.81	0.0209	10
Kalif Raymond	DET	WR	5.98	7.05	8.38	1.04	4.88	0.0897	10
Hunter Henry	NE	TE	4.74	7.03	8.45	1.44	5.47	0.0393	7
Ricky Seals-Jones	WAS	TE	6.19	6.99	8.11	0.801	4.23	1.2	8
AJ Dillon	GB	RB	5.63	6.96	8.03	1.04	4.45	0.221	11
Curtis Samuel	WAS	WR	5.75	6.96	8.07	1.72	7.79	0.0727	10
Zach Pascal	IND	WR	4.8	6.88	8.81	1.71	6.76	0.303	10
Colts	IND	DST	5.88	6.83	7.84	0.751	4.91	0.0307	7
Packers	GB	DST	5.15	6.8	7.78	1.23	6.87	0.073	8
Kenyan Drake	LVR	RB	5.17	6.74	8.4	1.39	6.11	0.119	11
Browns	CLE	DST	4.79	6.73	7.86	1.25	4.95	0.589	9
